258 , 48 , 0.18603825569152832
542 , 98 , 0.20867466926574707
371 , 70 , 0.301530122756958
952 , 165 , 0.6379961967468262
835 , 146 , 0.5840809345245361
339 , 61 , 0.2825591564178467
1951 , 346 , 0.8746228218078613
1373 , 252 , 0.7747812271118164
0 , 0 , 0.03394508361816406
625 , 109 , 0.23463082313537598
